id,nombre,precio,categoria,descripcion,imagen,stock,disponible,imagen_transparente
prod-00300,LOSARTAN 50MG AG 30CAPSULAS,21000,Cardiovascular y metabólico,LOSARTAN 50MG AG 30CAPSULAS,assets/imagenesmedimentos/reales/prod-00300.jpg,1,true,false
prod-00299,IBUPROFENO 800MG AG,24000,Analgésicos y antiinflamatorios,IBUPROFENO 800MG AG,assets/imagenesmedimentos/reales/prod-00299.jpg,1,true,false
prod-00296,NAZIL OFTENO 15ML,25300,Oftálmico y ótico,NAZIL OFTENO 15ML,assets/imagenesmedimentos/reales/prod-00296.jpg,1,true,false
prod-00294,MIELTERTOS JARABE 240ML,33000,Antigripales y tos,MIELTERTOS JARABE 240ML,assets/imagenesmedimentos/reales/prod-00294.webp,1,true,false
prod-00290,AMOXICILINA LA SANTE 500MG,6800,Antibióticos,AMOXICILINA LA SANTE 500MG,assets/imagenesmedimentos/reales/prod-00290.png,1,true,false
prod-00288,MIELTERTOS ZERO CON PROPOLEO,82500,Antigripales y tos,MIELTERTOS ZERO CON PROPOLEO,assets/imagenesmedimentos/reales/prod-00288.png,1,true,false
prod-00283,"TAMSULOSINA 0,4MG",69000,Disfunción eréctil y urología,"TAMSULOSINA 0,4MG",assets/imagenesmedimentos/reales/prod-00283.png,1,true,false
prod-00281,PAX DIA NARANJA,84000,Antigripales y tos,PAX DIA NARANJA,assets/imagenesmedimentos/reales/prod-00281.jpg,1,true,false
prod-00280,PAX NOCHE PANELA,84000,Antigripales y tos,PAX NOCHE PANELA,assets/imagenesmedimentos/reales/prod-00280.jpg,1,true,false
prod-00279,PAX NOCHE LIMON SOBRES,84000,Antigripales y tos,PAX NOCHE LIMON SOBRES,assets/imagenesmedimentos/reales/prod-00279.jpg,1,true,false
prod-00277,HIDROXIDO ALUMINIO - HIDROXIDO,11700,Gastrointestinal,HIDROXIDO ALUMINIO - HIDROXIDO DE MAGNESIO 150ML,assets/imagenesmedimentos/reales/prod-00277.jpg,1,true,false
prod-00276,LABIAL NIVEA CHERRY,21600,Maquillaje y cuidado facial/labial,LABIAL NIVEA CHERRY,assets/imagenesmedimentos/reales/prod-00276.webp,1,true,false
prod-00275,LABIAL NIVEA STRAWBERRY,22600,Maquillaje y cuidado facial/labial,LABIAL NIVEA STRAWBERRY,assets/imagenesmedimentos/reales/prod-00275.webp,1,true,false
prod-00274,MESIGYNA AMPOLLA 1ML,11000,Anticonceptivos y salud sexual,MESIGYNA AMPOLLA 1ML,assets/imagenesmedimentos/reales/prod-00274.png,1,true,false
prod-00271,DIPIRONA 1G AMPOLLA,5200,Analgésicos y antiinflamatorios,DIPIRONA 1G AMPOLLA,assets/imagenesmedimentos/reales/prod-00271.jpg,1,true,false
prod-00270,CLINDAMICINA 600MG AMPOLLA,11000,Antibióticos,CLINDAMICINA 600MG AMPOLLA,assets/imagenesmedimentos/reales/prod-00270.jpg,1,true,false
prod-00269,CEFTRIAXONA 1G AMPOLLA,13200,Antibióticos,CEFTRIAXONA 1G AMPOLLA,assets/imagenesmedimentos/reales/prod-00269.png,1,true,true
prod-00266,CLOBEGEN CREMA 20 G MK,13800,Cuidado personal,CLOBEGEN CREMA 20 G MK,assets/imagenesmedimentos/reales/prod-00266.jpg,1,true,false
prod-00261,CLOTRIMAZOL 100MG OVULOS,22800,Salud femenina,CLOTRIMAZOL 100MG OVULOS,assets/imagenesmedimentos/reales/prod-00261.png,1,true,false
prod-00260,BUSCAPINA NF,220000,Gastrointestinal,BUSCAPINA NF,assets/imagenesmedimentos/reales/prod-00260.webp,1,true,false
prod-00257,COMPLEJO B AMPOLLAS,14500,Vitaminas y suplementos,COMPLEJO B AMPOLLAS,assets/imagenesmedimentos/reales/prod-00257.png,1,true,false
prod-00255,CAPTOPRIL 25MG 30 TABLETAS,11300,Cardiovascular y metabólico,CAPTOPRIL 25MG 30 TABLETAS,assets/imagenesmedimentos/reales/prod-00255.webp,1,true,false
prod-00254,BISACODILO 5MG SANFER,36000,Gastrointestinal,BISACODILO 5MG SANFER,assets/imagenesmedimentos/reales/prod-00254.jpg,1,true,false
prod-00252,DICLOFENACO RETARD 100 MG,14200,Analgésicos y antiinflamatorios,DICLOFENACO RETARD 100 MG,assets/imagenesmedimentos/reales/prod-00252.jpg,1,true,false
prod-00242,ALBENDAZOL SUSPESION 20ML,7500,Antimicóticos y antiparasitarios,ALBENDAZOL SUSPESION 20ML,assets/imagenesmedimentos/reales/prod-00242.jpg,1,true,false
prod-00241,ALBENDAZOL 200MG AG,3800,Antimicóticos y antiparasitarios,ALBENDAZOL 200MG AG,assets/imagenesmedimentos/reales/prod-00241.webp,1,true,false
prod-00240,CREMA FORZ,115200,Cuidado personal,CREMA FORZ,assets/imagenesmedimentos/reales/prod-00240.png,1,true,false
prod-00239,CHAMPIOJO CIPERMETRINA,2800,Dermatológico y piel,CHAMPIOJO CIPERMETRINA,assets/imagenesmedimentos/reales/prod-00239.png,1,true,false
prod-00238,CALADRYL LOCION 100ML,24200,Dermatológico y piel,CALADRYL LOCION 100ML,assets/imagenesmedimentos/reales/prod-00238.jpg,1,true,false
prod-00234,CURAS LEUKOPLAST PIEL,600,Insumos y curación médica,CURAS LEUKOPLAST PIEL,assets/imagenesmedimentos/reales/prod-00234.png,1,true,false
prod-00231,TOBRADEX GOTAS 5 ML,98000,Oftálmico y ótico,TOBRADEX GOTAS 5 ML,assets/imagenesmedimentos/reales/prod-00231.jpg,1,true,false
prod-00226,FLEXIMAX ACE 14 TABLETAS,97000,Analgésicos y antiinflamatorios,FLEXIMAX ACE 14 TABLETAS,assets/imagenesmedimentos/reales/prod-00226.jpg,1,true,false
prod-00225,NYTAX SUSPENSION 60 ML  SABOR ,97900,Antimicóticos y antiparasitarios,NYTAX SUSPENSION 60 ML  SABOR A FRUTOS TROPICALES,assets/imagenesmedimentos/reales/prod-00225.jpg,1,true,false
prod-00224,NYTAX 500MG CAPSULAS,96000,Antimicóticos y antiparasitarios,NYTAX 500MG CAPSULAS,assets/imagenesmedimentos/reales/prod-00224.jpg,1,true,false
prod-00221,VICK JARABE MIEL 120 ML,36200,Antigripales y tos,VICK JARABE MIEL 120 ML,assets/imagenesmedimentos/reales/prod-00221.jpg,1,true,false
prod-00220,VICK DROPS 125 CARAMELOS,100000,Antigripales y tos,VICK DROPS 125 CARAMELOS,assets/imagenesmedimentos/reales/prod-00220.webp,1,true,false
prod-00217,BISOLVON JARABE TOS SECA,42700,Antigripales y tos,BISOLVON JARABE TOS SECA,assets/imagenesmedimentos/reales/prod-00217.webp,1,true,false
prod-00216,BISOLVON JARABE PARA NIÑOS 120,42200,Antigripales y tos,BISOLVON JARABE PARA NIÑOS 120 ML,assets/imagenesmedimentos/reales/prod-00216.jpg,1,true,false
prod-00215,PRUEBA DE EMBARAZO CLEAR BLUE ,34500,Pruebas y diagnóstico,PRUEBA DE EMBARAZO CLEAR BLUE PLUS 2 UNIDADES POR CAJA,assets/imagenesmedimentos/reales/prod-00215.jpg,1,true,false
prod-00214,METARSAL N CAPSULAS,62000,Antigripales y tos,METARSAL N CAPSULAS,assets/imagenesmedimentos/reales/prod-00214.jpg,1,true,false
prod-00213,METARSAL JARABE 120 ML,56000,Antigripales y tos,METARSAL JARABE 120 ML,assets/imagenesmedimentos/reales/prod-00213.png,1,true,false
prod-00211,GELPIN FAST 2 TABLETAS,9500,Analgésicos y antiinflamatorios,GELPIN FAST 2 TABLETAS,assets/imagenesmedimentos/reales/prod-00211.jpg,1,true,false
prod-00210,KRODEX F COMPUESTO SUSPENSION ,45000,Antibióticos,KRODEX F COMPUESTO SUSPENSION 120 ML,assets/imagenesmedimentos/reales/prod-00210.png,1,true,false
prod-00209,KRODEX F COMPUESTO 600MG  20 C,45000,Antibióticos,KRODEX F COMPUESTO 600MG  20 CAPSULAS,assets/imagenesmedimentos/reales/prod-00209.jpg,1,true,false
prod-00205,BION 3 - 30 TABLETAS,48200,Vitaminas y suplementos,BION 3 - 30 TABLETAS,assets/imagenesmedimentos/reales/prod-00205.jpg,1,true,false
prod-00201,GESTAVIT DHA,94000,Vitaminas y suplementos,GESTAVIT DHA,assets/imagenesmedimentos/reales/prod-00201.jpg,1,true,false
prod-00200,TRIGENTAX CREMA TOPICA 40 G,51000,Cuidado personal,TRIGENTAX CREMA TOPICA 40 G,assets/imagenesmedimentos/reales/prod-00200.png,1,true,true
prod-00199,KOLA GRANULADA TRADICI 330 G +,29000,Snacks y bebidas,KOLA GRANULADA TRADICI 330 G + KOLA GRANULADA FRESA 80 G,assets/imagenesmedimentos/reales/prod-00199.webp,1,true,false
prod-00195,FRASCO ORINA,800,Insumos y curación médica,FRASCO ORINA,assets/imagenesmedimentos/reales/prod-00195.jpg,1,true,false
prod-00194,CAJA CROPOLOGICA,700,Insumos y curación médica,CAJA CROPOLOGICA,assets/imagenesmedimentos/reales/prod-00194.jpg,1,true,false
prod-00192,MAREOL,115200,Gastrointestinal,MAREOL,assets/imagenesmedimentos/reales/prod-00192.jpg,1,true,false
prod-00190,STOPEN 2 CAPSULAS,127600,Antibióticos,STOPEN 2 CAPSULAS,assets/imagenesmedimentos/reales/prod-00190.jpg,1,true,false
prod-00186,TOALLAS NOSOTRAS PLUS CANAGEL ,13200,Salud femenina,TOALLAS NOSOTRAS PLUS CANAGEL TELA SUAVE,assets/imagenesmedimentos/reales/prod-00186.png,1,true,false
prod-00178,ANEMIDOX CAPSULAS,126000,Vitaminas y suplementos,ANEMIDOX CAPSULAS,assets/imagenesmedimentos/reales/prod-00178.png,1,true,false
prod-00173,NOFERTYL 1 AMPOLLA,9400,Anticonceptivos y salud sexual,NOFERTYL 1 AMPOLLA,assets/imagenesmedimentos/reales/prod-00173.jpg,1,true,false
prod-00172,NEURO 15 FOSFORO NF 20 CAPSULA,116800,Vitaminas y suplementos,NEURO 15 FOSFORO NF 20 CAPSULAS,assets/imagenesmedimentos/reales/prod-00172.jpg,1,true,false
prod-00166,CREMA COLGATE LUMINOUS WHITE 9,18200,Cuidado personal,CREMA COLGATE LUMINOUS WHITE 99G,assets/imagenesmedimentos/reales/prod-00166.png,1,true,false
prod-00164,MICROGYNON SUAVE 21 TABLETAS,8000,Anticonceptivos y salud sexual,MICROGYNON SUAVE 21 TABLETAS,assets/imagenesmedimentos/reales/prod-00164.jpg,1,true,false
prod-00163,"MICROGYNON 3, 21 TABLETAS",7800,Anticonceptivos y salud sexual,"MICROGYNON 3, 21 TABLETAS",assets/imagenesmedimentos/reales/prod-00163.png,1,true,false
prod-00162,VOLTAREN 75 MG AMPOLLA,18000,Analgésicos y antiinflamatorios,VOLTAREN 75 MG AMPOLLA,assets/imagenesmedimentos/reales/prod-00162.jpg,1,true,false
prod-00158,ISODINE SOLUCION 120 ML,28900,Dermatológico y piel,ISODINE SOLUCION 120 ML,assets/imagenesmedimentos/reales/prod-00158.jpg,1,true,false
prod-00157,ISODINE BUCOFARINGEO,18700,Dermatológico y piel,ISODINE BUCOFARINGEO,assets/imagenesmedimentos/reales/prod-00157.jpg,1,true,false
prod-00156,METROZIN NISTATINA 10 OVULOS,62000,Salud femenina,METROZIN NISTATINA 10 OVULOS,assets/imagenesmedimentos/reales/prod-00156.jpg,1,true,false
prod-00155,ARTRITES 75MG,17000,Analgésicos y antiinflamatorios,ARTRITES 75MG,assets/imagenesmedimentos/reales/prod-00155.jpg,1,true,false
prod-00152,YODOPOVIL BUCOFARINGEO 60 ML,11200,Dermatológico y piel,YODOPOVIL BUCOFARINGEO 60 ML,assets/imagenesmedimentos/reales/prod-00152.jpg,1,true,false
prod-00146,PEDIAVIT SOLUCION ORAL 10 ML,31000,Vitaminas y suplementos,PEDIAVIT SOLUCION ORAL 10 ML,assets/imagenesmedimentos/reales/prod-00146.jpg,1,true,false
prod-00145,NORFLOXACINA 400 MG,12800,Antibióticos,NORFLOXACINA 400 MG,assets/imagenesmedimentos/reales/prod-00145.jpg,1,true,false
prod-00142,PRUEBA DE EMBARAZO MIDSTREAM,12300,Pruebas y diagnóstico,PRUEBA DE EMBARAZO MIDSTREAM,assets/imagenesmedimentos/reales/prod-00142.webp,1,true,false
prod-00141,MULTICOMPLEX B COMPLEX,31200,Vitaminas y suplementos,MULTICOMPLEX B COMPLEX,assets/imagenesmedimentos/reales/prod-00141.png,1,true,false
prod-00140,LEGRIP PLUS,149000,Antigripales y tos,LEGRIP PLUS,assets/imagenesmedimentos/reales/prod-00140.jpg,1,true,false
prod-00139,CERITAMIN JARABE 60 ML,41000,Antigripales y tos,CERITAMIN JARABE 60 ML,assets/imagenesmedimentos/reales/prod-00139.jpg,1,true,false
prod-00138,CERITAMIN GOTAS 10MG,41600,Antigripales y tos,CERITAMIN GOTAS 10MG,assets/imagenesmedimentos/reales/prod-00138.jpg,1,true,false
prod-00137,CERITAMIN,28200,Antigripales y tos,CERITAMIN,assets/imagenesmedimentos/reales/prod-00137.jpg,1,true,false
prod-00136,CALFAFEM D,42000,Vitaminas y suplementos,CALFAFEM D,assets/imagenesmedimentos/reales/prod-00136.png,1,true,false
prod-00132,AGUA OXIGENADA,5000,Otros suministros y servicios,AGUA OXIGENADA,assets/imagenesmedimentos/reales/prod-00132.png,1,true,false
prod-00131,GUANTES DE LATEX ALFA SAFE LAT,24000,Insumos y curación médica,GUANTES DE LATEX ALFA SAFE LATEX,assets/imagenesmedimentos/reales/prod-00131.png,1,true,false
prod-00129,NOXPIRIN TOS SECA JARABE,29800,Antigripales y tos,NOXPIRIN TOS SECA JARABE,assets/imagenesmedimentos/reales/prod-00129.jpg,1,true,false
prod-00125,SAL DE FRUTAS LUA,165000,Gastrointestinal,SAL DE FRUTAS LUA,assets/imagenesmedimentos/reales/prod-00125.jpg,1,true,false
prod-00118,ASPIRINA 100 MF 140 TABLETAS,94000,Analgésicos y antiinflamatorios,ASPIRINA 100 MF 140 TABLETAS,assets/imagenesmedimentos/reales/prod-00118.jpg,1,true,false
prod-00117,ALKA SELTZER 2 TABLETAS EFERVE,75000,Gastrointestinal,ALKA SELTZER 2 TABLETAS EFERVESCENTES,assets/imagenesmedimentos/reales/prod-00117.jpg,1,true,false
prod-00116,JERINGA 3P 5 ML,600,Insumos y curación médica,JERINGA 3P 5 ML,assets/imagenesmedimentos/reales/prod-00116.png,1,true,false
prod-00115,JERINGA 3 P 3ML,600,Insumos y curación médica,JERINGA 3 P 3ML,assets/imagenesmedimentos/reales/prod-00115.png,1,true,false
prod-00114,JERINGA 3P 10 ML,1000,Insumos y curación médica,JERINGA 3P 10 ML,assets/imagenesmedimentos/reales/prod-00114.png,1,true,false
prod-00113,ACID MANTLE N 120ML,25800,Maquillaje y cuidado facial/labial,ACID MANTLE N 120ML,assets/imagenesmedimentos/reales/prod-00113.jpg,1,true,false
prod-00112,DICLOFENACO 1% GEL 50 G ICOM,13800,Analgésicos y antiinflamatorios,DICLOFENACO 1% GEL 50 G ICOM,assets/imagenesmedimentos/reales/prod-00112.jpg,1,true,false
prod-00109,SEVEDOL EXTRA FUERTE BLISTER D,130000,Analgésicos y antiinflamatorios,SEVEDOL EXTRA FUERTE BLISTER DE 6 TABLETAS,assets/imagenesmedimentos/reales/prod-00109.png,1,true,false
prod-00104,MEPROGAL 7.5 MG 10 TABLETAS,38000,Salud mental y sistema nervioso,MEPROGAL 7.5 MG 10 TABLETAS,assets/imagenesmedimentos/reales/prod-00104.jpg,1,true,false
prod-00103,MEPROGAL 15 MG 10 TABLETAS,40800,Salud mental y sistema nervioso,MEPROGAL 15 MG 10 TABLETAS,assets/imagenesmedimentos/reales/prod-00103.webp,1,true,false
prod-00101,ATIFLAN 50 MG 20 TABLETAS DICL,20200,Analgésicos y antiinflamatorios,ATIFLAN 50 MG 20 TABLETAS DICLOFENACO SODICO,assets/imagenesmedimentos/reales/prod-00101.png,1,true,false
prod-00099,NEOSALDINA GOTAS 30 ML,65000,Analgésicos y antiinflamatorios,NEOSALDINA GOTAS 30 ML,assets/imagenesmedimentos/reales/prod-00099.jpg,1,true,false
prod-00098,NEOSALDINA 4 GRAGEAS,175000,Analgésicos y antiinflamatorios,NEOSALDINA 4 GRAGEAS,assets/imagenesmedimentos/reales/prod-00098.webp,1,true,false
prod-00095,GELIMED PLUS HMB,160000,Analgésicos y antiinflamatorios,GELIMED PLUS HMB,assets/imagenesmedimentos/reales/prod-00095.png,1,true,false
prod-00094,GELIMED 10 G,132000,Analgésicos y antiinflamatorios,GELIMED 10 G,assets/imagenesmedimentos/reales/prod-00094.webp,1,true,false
prod-00093,NEURO BION 30 TABLETAS,55000,Vitaminas y suplementos,NEURO BION 30 TABLETAS,assets/imagenesmedimentos/reales/prod-00093.jpg,1,true,false
prod-00091,ACIDO FUSIDICO 2% MK,18200,Antibióticos,ACIDO FUSIDICO 2% MK,assets/imagenesmedimentos/reales/prod-00091.png,1,true,false
prod-00090,GELCLAIR GEL ORAL CONCENTRADO,19800,Cuidado bucal,GELCLAIR GEL ORAL CONCENTRADO,assets/imagenesmedimentos/reales/prod-00090.jpg,1,true,false
prod-00089,TRAMADOL 100 MG GOTAS 10 ML,11200,Analgésicos y antiinflamatorios,TRAMADOL 100 MG GOTAS 10 ML,assets/imagenesmedimentos/reales/prod-00089.jpg,1,true,false
prod-00085,GAVISCON DOBLE ACCION,42000,Gastrointestinal,GAVISCON DOBLE ACCION,assets/imagenesmedimentos/reales/prod-00085.png,1,true,false
prod-00084,CREMA ANTIHEMORROIDAL MAX FORT,38500,Cuidado personal,CREMA ANTIHEMORROIDAL MAX FORTE 80 G,assets/imagenesmedimentos/reales/prod-00084.png,1,true,false
prod-00082,MUCOSINA SUSPENSION 120 ML,41000,Antigripales y tos,MUCOSINA SUSPENSION 120 ML,assets/imagenesmedimentos/reales/prod-00082.png,1,true,false
prod-00078,HIALTEARS LUBRICANTE OCULAR 5M,37000,Oftálmico y ótico,HIALTEARS LUBRICANTE OCULAR 5ML,assets/imagenesmedimentos/reales/prod-00078.jpg,1,true,false
prod-00076,TAMSULON DUO 30 CAPSULAS,80000,Disfunción eréctil y urología,TAMSULON DUO 30 CAPSULAS,assets/imagenesmedimentos/reales/prod-00076.jpg,1,true,false
prod-00075,ZAMBON MONURIL 3 G GRANULADO,21300,Antibióticos,ZAMBON MONURIL 3 G GRANULADO,assets/imagenesmedimentos/reales/prod-00075.webp,1,true,false
prod-00074,B VIT HT 1 JERINGA,35000,Insumos y curación médica,B VIT HT 1 JERINGA,assets/imagenesmedimentos/reales/prod-00074.png,1,true,false
prod-00072,TENSOFAR LOSARTAN 50 MG,10200,Cardiovascular y metabólico,TENSOFAR LOSARTAN 50 MG,assets/imagenesmedimentos/reales/prod-00072.jpg,1,true,false
prod-00069,EVALAX POLVO 250 G,98100,Gastrointestinal,EVALAX POLVO 250 G,assets/imagenesmedimentos/reales/prod-00069.jpg,1,true,false
prod-00066,WASSERTROL GOTAS OFT 5 ML,17600,Oftálmico y ótico,WASSERTROL GOTAS OFT 5 ML,assets/imagenesmedimentos/reales/prod-00066.jpg,1,true,false
prod-00064,BACIPREX 250 MG POLVO,34200,Antibióticos,BACIPREX 250 MG POLVO,assets/imagenesmedimentos/reales/prod-00064.png,1,true,false
prod-00063,BACIPREX 500MG AMOXICILINA,70000,Antibióticos,BACIPREX 500MG AMOXICILINA,assets/imagenesmedimentos/reales/prod-00063.jpg,1,true,false
prod-00061,AFELEX 500 MG,42400,Dermatológico y piel,AFELEX 500 MG,assets/imagenesmedimentos/reales/prod-00061.jpg,1,true,false
prod-00060,ACNIBEN 300 MG,60000,Dermatológico y piel,ACNIBEN 300 MG,assets/imagenesmedimentos/reales/prod-00060.jpg,1,true,false
prod-00059,ADVIL ULTRA 4 CAPSULAS,180000,Analgésicos y antiinflamatorios,ADVIL ULTRA 4 CAPSULAS,assets/imagenesmedimentos/reales/prod-00059.jpg,1,true,false
prod-00058,ADVIL LIQUID ESPALDA Y CUELLO,44000,Analgésicos y antiinflamatorios,ADVIL LIQUID ESPALDA Y CUELLO,assets/imagenesmedimentos/reales/prod-00058.jpg,1,true,false
prod-00057,DEXAMETASONA FOSFATO 8 MG/2ML ,4300,Analgésicos y antiinflamatorios,DEXAMETASONA FOSFATO 8 MG/2ML AMPOLLAS,assets/imagenesmedimentos/reales/prod-00057.png,1,true,false
prod-00055,ALCOHOL ALCOMAX 350 ML,6000,Insumos y curación médica,ALCOHOL ALCOMAX 350 ML,assets/imagenesmedimentos/reales/prod-00055.jpg,1,true,false
prod-00054,ALCOHOL ALCOMAX 700 ML,9000,Insumos y curación médica,ALCOHOL ALCOMAX 700 ML,assets/imagenesmedimentos/reales/prod-00054.jpg,1,true,false
prod-00053,APRONAX LIQUID GELS 275MG,110000,Analgésicos y antiinflamatorios,APRONAX LIQUID GELS 275MG,assets/imagenesmedimentos/reales/prod-00053.jpg,1,true,false
prod-00051,PEDIALYTE ACTIVE FRESA 500 ML,9800,Bebés y maternidad,PEDIALYTE ACTIVE FRESA 500 ML,assets/imagenesmedimentos/reales/prod-00051.jpg,1,true,false
prod-00048,CRONOFEN L JARABE 100 ML,19200,Analgésicos y antiinflamatorios,CRONOFEN L JARABE 100 ML,assets/imagenesmedimentos/reales/prod-00048.jpg,1,true,false
prod-00047,CRONOFEN GOTAS 30 ML,14800,Analgésicos y antiinflamatorios,CRONOFEN GOTAS 30 ML,assets/imagenesmedimentos/reales/prod-00047.jpg,1,true,false
prod-00043,NAPROXENO 250 MG,7200,Analgésicos y antiinflamatorios,NAPROXENO 250 MG,assets/imagenesmedimentos/reales/prod-00043.jpg,1,true,false
prod-00042,NAPROXENO 500 MG,12100,Analgésicos y antiinflamatorios,NAPROXENO 500 MG,assets/imagenesmedimentos/reales/prod-00042.jpg,1,true,false
prod-00041,ENSURE ADVANCE VAINILLA 220 ML,12600,Snacks y bebidas,ENSURE ADVANCE VAINILLA 220 ML,assets/imagenesmedimentos/reales/prod-00041.jpg,1,true,false
prod-00039,ASPIRINA EFERVESCENTE CAJA 12 ,16000,Analgésicos y antiinflamatorios,ASPIRINA EFERVESCENTE CAJA 12 TABLETAS,assets/imagenesmedimentos/reales/prod-00039.webp,1,true,false
prod-00038,ASPIRINA EFERVESCENTE,2200,Analgésicos y antiinflamatorios,ASPIRINA EFERVESCENTE,assets/imagenesmedimentos/reales/prod-00038.png,1,true,false
prod-00037,TREDA DIOSMECTITA 3 G,164000,Gastrointestinal,TREDA DIOSMECTITA 3 G,assets/imagenesmedimentos/reales/prod-00037.webp,1,true,false
prod-00036,ADVIL CHILDREN JARABE 100 ML,36000,Analgésicos y antiinflamatorios,ADVIL CHILDREN JARABE 100 ML,assets/imagenesmedimentos/reales/prod-00036.jpg,1,true,false
prod-00035,ADVIL CHILDREN JARABE 60 ML,26000,Analgésicos y antiinflamatorios,ADVIL CHILDREN JARABE 60 ML,assets/imagenesmedimentos/reales/prod-00035.jpg,1,true,false
prod-00034,ACETAMINOFEN JARABE 100 ML,7000,Analgésicos y antiinflamatorios,ACETAMINOFEN JARABE 100 ML,assets/imagenesmedimentos/reales/prod-00034.jpg,1,true,false
prod-00031,CONGESTEX KIDS JARABE 90 ML,27600,Antigripales y tos,CONGESTEX KIDS JARABE 90 ML,assets/imagenesmedimentos/reales/prod-00031.jpg,1,true,false
prod-00030,CATALAC ACETAMINOFEN 500 MG,25000,Analgésicos y antiinflamatorios,CATALAC ACETAMINOFEN 500 MG,assets/imagenesmedimentos/reales/prod-00030.png,1,true,false
prod-00029,PAÑITOS PEQUEÑIN  24 PAÑITOS,4200,Bebés y maternidad,PAÑITOS PEQUEÑIN  24 PAÑITOS,assets/imagenesmedimentos/reales/prod-00029.jpg,1,true,false
prod-00028,PAÑITOS PEQUEÑIN  70 PAÑITOS,10000,Bebés y maternidad,PAÑITOS PEQUEÑIN  70 PAÑITOS,assets/imagenesmedimentos/reales/prod-00028.jpg,1,true,false
prod-00027,BISOLVON ADULTOS  120 ML,40200,Antigripales y tos,BISOLVON ADULTOS  120 ML,assets/imagenesmedimentos/reales/prod-00027.jpg,1,true,false
prod-00026,FLEXIMAX NAP 14 TABLETAS  CAJA,88000,Analgésicos y antiinflamatorios,FLEXIMAX NAP 14 TABLETAS  CAJA,assets/imagenesmedimentos/reales/prod-00026.jpg,1,true,false
prod-00025,ECLOSYNT INHALADOR  50 MCG,46000,Antigripales y tos,ECLOSYNT INHALADOR  50 MCG,assets/imagenesmedimentos/reales/prod-00025.jpg,1,true,false
prod-00024,SACRUSYT SALBUTAMOL INHALADOR ,28200,Antigripales y tos,SACRUSYT SALBUTAMOL INHALADOR  100 MCG,assets/imagenesmedimentos/reales/prod-00024.png,1,true,false
prod-00023,DEPO- PROVERA INYECTABLE  150 ,29000,Anticonceptivos y salud sexual,DEPO- PROVERA INYECTABLE  150 MG,assets/imagenesmedimentos/reales/prod-00023.png,1,true,false
prod-00022,MIEL DE ROSAS UNGÜENTO  30 CC,3800,Dermatológico y piel,MIEL DE ROSAS UNGÜENTO  30 CC,assets/imagenesmedimentos/reales/prod-00022.webp,1,true,false
prod-00019,GLICERINA CARBONATADA GOTAS  3,7300,Oftálmico y ótico,GLICERINA CARBONATADA GOTAS  30 ML,assets/imagenesmedimentos/reales/prod-00019.jpg,1,true,false
prod-00018,PIEDRA ALUMBRE UNGÜENTO  25 G,2700,Dermatológico y piel,PIEDRA ALUMBRE UNGÜENTO  25 G,assets/imagenesmedimentos/reales/prod-00018.jpg,1,true,false
prod-00017,VAGINCORT CREMA  20 G,92000,Cuidado personal,VAGINCORT CREMA  20 G,assets/imagenesmedimentos/reales/prod-00017.webp,1,true,false
prod-00016,VAGINSOL F CREMA  20 G,98000,Salud femenina,VAGINSOL F CREMA  20 G,assets/imagenesmedimentos/reales/prod-00016.jpg,1,true,false
prod-00015,VAGINSOL F OVULOS  3 OVULOS,99000,Salud femenina,VAGINSOL F OVULOS  3 OVULOS,assets/imagenesmedimentos/reales/prod-00015.jpg,1,true,false
prod-00014,CONGESTEX KIDS JARABE  90 ML,27600,Antigripales y tos,CONGESTEX KIDS JARABE  90 ML,assets/imagenesmedimentos/reales/prod-00014.png,1,true,false
prod-00013,ECLOSYNT INHALADOR  250 MCG X ,67000,Antigripales y tos,ECLOSYNT INHALADOR  250 MCG X DOSIS,assets/imagenesmedimentos/reales/prod-00013.jpg,1,true,false
prod-00012,VERDE GALEZ POMADA  23 G,11800,Dermatológico y piel,VERDE GALEZ POMADA  23 G,assets/imagenesmedimentos/reales/prod-00012.png,1,true,false
prod-00011,BISOLVON MAX JARABE  120 ML  T,44100,Antigripales y tos,BISOLVON MAX JARABE  120 ML  TOS CON FLEMAS,assets/imagenesmedimentos/reales/prod-00011.jpg,1,true,false
prod-00009,BEDOYECTA INYECTABLE  3 USOS,46000,Vitaminas y suplementos,BEDOYECTA INYECTABLE  3 USOS,assets/imagenesmedimentos/reales/prod-00009.jpg,1,true,false
prod-00008,BEDOYECTA INYECTABLE  1 USO,24000,Vitaminas y suplementos,BEDOYECTA INYECTABLE  1 USO,assets/imagenesmedimentos/reales/prod-00008.jpg,1,true,false
prod-00003,PROVERA TABLETAS  10 MG,24200,Anticonceptivos y salud sexual,PROVERA TABLETAS  10 MG,assets/imagenesmedimentos/reales/prod-00003.jpg,1,true,false
prod-00002,PROVERA TABLETAS  5 MG,13200,Anticonceptivos y salud sexual,PROVERA TABLETAS  5 MG,assets/imagenesmedimentos/reales/prod-00002.webp,1,true,false
