"id","nombre","categoria","imagen_actual","imagen_real"
"prod-00218","VICK VAPORUB 50G","Otros","imagenesmedimentos/genericas/productos/prod-00218.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00218"
"prod-00067","WASSERTROL UNGUENTO 5G","Otros","imagenesmedimentos/genericas/productos/prod-00067.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00067"
"prod-00749","WINADEINE F EUROFARMA","Otros","imagenesmedimentos/genericas/productos/prod-00749.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00749"
"prod-00149","X RAY DOL TABLETAS","Otros","imagenesmedimentos/genericas/productos/prod-00149.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00149"
"prod-00153","YODOPOVIL ESPUMA 60 ML","Otros","imagenesmedimentos/genericas/productos/prod-00153.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00153"
"prod-00154","YODOPOVIL SOLUCION 60ML","Otros","imagenesmedimentos/genericas/productos/prod-00154.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00154"
"prod-00208","CEBION VITAMINA C NARANJA 550M","Vitaminas","imagenesmedimentos/genericas/productos/prod-00208.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00208"
"prod-00852","CENTRUM SILVER +50 30 TABLETAS","Vitaminas","imagenesmedimentos/centrum.jpg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00852"
"prod-00851","CENTRUM SILVER WOMEN 50+ 30TAB","Vitaminas","imagenesmedimentos/centrum.jpg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00851"
"prod-00691","COMPLEJO B + ZINC + VITA PHARB","Vitaminas","imagenesmedimentos/genericas/productos/prod-00691.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00691"
"prod-00687","SURELAB ULTRA MULTIVITA VAINIL","Vitaminas","imagenesmedimentos/genericas/productos/prod-00687.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00687"
"prod-00444","VITAMINA E COLMED 10 CAPSULAS","Vitaminas","imagenesmedimentos/genericas/productos/prod-00444.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00444"
